temperature,var1,pressure,windspeed,electricity_consumption,year,month,day,day_of_week,hour
1.0000000000000002,3.7199999999999998,6.92461239604856,3.258288827225036,5.3230099791384085,2013,7,2,1,12
1.35,3.8599999999999994,6.90975328164481,1.2281774930227534,5.472270673671475,2013,7,2,1,13
1.2100000000000002,3.1599999999999993,6.913737350659685,1.6686497720659463,5.351858133476067,2013,7,2,1,14
1.1400000000000001,3.5799999999999996,6.919683849847411,1.8237425150811057,5.459585514144159,2013,7,2,1,15
1.35,3.3,6.918695219020472,1.9220564701759129,5.497168225293202,2013,7,2,1,16
1.2100000000000002,3.1599999999999993,6.907755278982137,1.9775472339984959,5.459585514144159,2013,7,2,1,17
1.1400000000000001,3.1599999999999993,6.919683849847411,1.264126727145683,5.484796933490655,2013,7,2,1,18
0.9200000000000002,3.8599999999999994,6.904750769961838,0.9707789171582247,5.6240175061873385,2013,7,2,1,19
1.0000000000000002,3.7199999999999998,6.915723448631314,1.017040634974298,5.579729825986222,2013,7,2,1,20
0.9200000000000002,3.5799999999999996,6.903747257584598,1.220829921392359,5.602118820879701,2013,7,2,1,21
0.8500000000000002,3.8599999999999994,6.913737350659685,1.4827402593881427,5.645446897643238,2013,7,2,1,22
0.8500000000000002,3.5799999999999996,6.903747257584598,1.7128966208023304,5.556828061699537,2013,7,2,1,23
0.9200000000000002,3.44,6.919683849847411,1.144222799920162,5.521460917862246,2013,7,3,2,0
0.8500000000000002,4.159999999999999,6.910750787961936,1.4539530095937052,5.602118820879701,2013,7,3,2,1
0.7100000000000002,3.7199999999999998,6.904750769961838,1.6667629790533698,5.666426688112432,2013,7,3,2,2
0.8500000000000002,4.0,6.910750787961936,1.692859520573173,5.855071922202427,2013,7,3,2,3
0.6400000000000002,3.8599999999999994,6.912742820493176,0.9222728035517024,5.983936280687191,2013,7,3,2,4
0.6400000000000002,3.5799999999999996,6.913737350659685,0.9707789171582247,6.028278520230698,2013,7,3,2,5
0.6400000000000002,4.159999999999999,6.903747257584598,1.325747861251857,5.945420608606575,2013,7,3,2,6
0.78,3.5799999999999996,6.907755278982137,1.1035998301791488,6.021023349349527,2013,7,3,2,7
0.7100000000000002,3.44,6.907755278982137,1.7146984230915934,5.945420608606575,2013,7,3,2,8
0.7100000000000002,4.159999999999999,6.903747257584598,1.017040634974298,5.783825182329737,2013,7,3,2,9
1.0000000000000002,3.5799999999999996,6.902742737158593,1.144222799920162,5.793013608384144,2013,7,3,2,10
1.1400000000000001,4.4399999999999995,6.902742737158593,1.220829921392359,5.707110264748875,2013,7,3,2,11
1.2100000000000002,4.0,6.917705609835305,1.017040634974298,5.746203190540153,2013,7,3,2,12
1.1400000000000001,4.0,6.914730892718563,1.2960960932017418,5.811140992976701,2013,7,3,2,13
1.35,4.0,6.912742820493176,1.6667629790533698,5.921578419643816,2013,7,3,2,14
1.2100000000000002,3.7199999999999998,6.903747257584598,1.4562867329399256,6.035481432524756,2013,7,3,2,15
1.2100000000000002,3.7199999999999998,6.907755278982137,1.144222799920162,6.049733455231958,2013,7,3,2,16
1.0000000000000002,3.7199999999999998,6.897704943128636,1.3775058550868113,6.028278520230698,2013,7,3,2,17
1.0000000000000002,4.0,6.9167150203536085,1.1035998301791488,5.983936280687191,2013,7,3,2,18
1.0000000000000002,3.7199999999999998,6.904750769961838,1.4827402593881427,6.18826412308259,2013,7,3,2,19
0.78,3.5799999999999996,6.90875477931522,1.5933085305042167,6.253828811575473,2013,7,3,2,20
0.7100000000000002,3.44,6.90975328164481,1.1631508098056809,6.104793232414985,2013,7,3,2,21
0.78,3.8599999999999994,6.906754778648554,1.2781522025001875,6.163314804034641,2013,7,3,2,22
0.6400000000000002,3.5799999999999996,6.917705609835305,1.332366019094335,6.131226489483141,2013,7,3,2,23
0.5000000000000002,4.159999999999999,6.901737206656574,1.4883995840570443,6.137727054086234,2013,7,4,3,0
0.6400000000000002,4.0,6.906754778648554,0.8960880245566357,6.22455842927536,2013,7,4,3,1
0.5700000000000001,3.44,6.904750769961838,1.7500690421738458,5.953243334287785,2013,7,4,3,2
0.78,3.5799999999999996,6.902742737158593,1.9523181453506435,5.8377304471659395,2013,7,4,3,3
0.4200000000000001,3.44,6.901737206656574,2.071283353978372,5.6240175061873385,2013,7,4,3,4
0.5000000000000002,4.0,6.905753276311464,2.300081962775927,5.568344503761097,2013,7,4,3,5
0.5000000000000002,3.7199999999999998,6.905753276311464,2.4965057856313524,5.6131281063880705,2013,7,4,3,6
0.6400000000000002,3.7199999999999998,6.90875477931522,1.220829921392359,5.634789603169249,2013,7,4,3,7
0.4200000000000001,3.5799999999999996,6.90975328164481,1.426716275618806,5.484796933490655,2013,7,4,3,8
0.7100000000000002,4.159999999999999,6.904750769961838,1.3648153294427665,5.6131281063880705,2013,7,4,3,9
0.9200000000000002,4.0,6.903747257584598,1.220829921392359,5.6240175061873385,2013,7,4,3,10
1.0000000000000002,4.0,6.906754778648554,1.2612978709452054,5.746203190540153,2013,7,4,3,11
1.07,3.7199999999999998,6.904750769961838,1.541159071680806,5.68697535633982,2013,7,4,3,12
1.28,4.3,6.913737350659685,1.86175184104809,5.666426688112432,2013,7,4,3,13
1.35,4.0,6.901737206656574,1.7925924555319468,5.707110264748875,2013,7,4,3,14
1.4200000000000002,3.8599999999999994,6.90875477931522,2.469369910638871,5.717027701406222,2013,7,4,3,15
1.35,3.44,6.895682697747868,2.7638002162067017,5.545177444479562,2013,7,4,3,16
1.28,3.5799999999999996,6.912742820493176,3.1627286642451997,5.634789603169249,2013,7,4,3,17
1.4200000000000002,3.5799999999999996,6.894670039433482,3.431888228982952,5.602118820879701,2013,7,4,3,18
1.28,3.8599999999999994,6.910750787961936,3.636532973741727,5.53338948872752,2013,7,4,3,19
1.07,3.3,6.901737206656574,3.8310298462186143,5.6131281063880705,2013,7,4,3,20
1.28,3.5799999999999996,6.902742737158593,3.982667844997478,5.44673737166631,2013,7,4,3,21
1.07,3.0,6.90875477931522,4.1015684073114205,5.5093883366279774,2013,7,4,3,22
1.1400000000000001,3.5799999999999996,6.9167150203536085,4.237506515106677,5.44673737166631,2013,7,4,3,23
0.8500000000000002,3.44,6.901737206656574,4.362142754076742,5.43372200355424,2013,7,5,4,0
1.07,3.3,6.905753276311464,4.468834866030835,5.351858133476067,2013,7,5,4,1
0.9200000000000002,2.8599999999999994,6.899723107284872,4.574298522321004,5.365976015021851,2013,7,5,4,2
0.9200000000000002,3.0,6.899723107284872,4.671893818030999,5.365976015021851,2013,7,5,4,3
0.9200000000000002,3.0,6.917705609835305,4.745714430980399,5.44673737166631,2013,7,5,4,4
0.8500000000000002,2.8599999999999994,6.90975328164481,4.834653597848481,5.420534999272286,2013,7,5,4,5
0.7100000000000002,3.1599999999999993,6.904750769961838,4.881437355624573,5.351858133476067,2013,7,5,4,6
0.6400000000000002,2.7199999999999998,6.919683849847411,4.939640419938631,5.308267697401205,2013,7,5,4,7
0.9200000000000002,3.0,6.913737350659685,4.999136097703235,5.365976015021851,2013,7,5,4,8
0.7100000000000002,3.1599999999999993,6.919683849847411,5.0592667155079925,5.3230099791384085,2013,7,5,4,9
0.78,2.7199999999999998,6.904750769961838,5.116735536089082,5.3230099791384085,2013,7,5,4,10
1.0000000000000002,2.8599999999999994,6.912742820493176,5.1668124905794315,5.3230099791384085,2013,7,5,4,11
0.9200000000000002,2.7199999999999998,6.911747300251674,5.221355325411408,5.293304824724492,2013,7,5,4,12
1.07,2.7199999999999998,6.911747300251674,5.270432163058501,5.351858133476067,2013,7,5,4,13
1.2100000000000002,3.1599999999999993,6.901737206656574,5.311603710873771,5.231108616854587,2013,7,5,4,14
1.28,3.44,6.901737206656574,5.3547685859404845,5.262690188904886,2013,7,5,4,15
1.07,3.3,6.900730664045173,5.395081034980345,5.337538079701318,2013,7,5,4,16
1.1400000000000001,3.1599999999999993,6.910750787961936,5.435946601536075,5.337538079701318,2013,7,5,4,17
1.07,3.0,6.918695219020472,5.469893901805811,5.198497031265826,2013,7,5,4,18
1.0000000000000002,3.5799999999999996,6.918695219020472,5.5073011397042135,5.262690188904886,2013,7,5,4,19
1.07,3.0,6.913737350659685,5.538514672428074,5.262690188904886,2013,7,5,4,20
1.07,3.1599999999999993,6.922643891475888,5.5681536458542285,5.262690188904886,2013,7,5,4,21
1.0000000000000002,3.0,6.910750787961936,5.59508305773286,5.44673737166631,2013,7,5,4,22
0.8500000000000002,2.8599999999999994,6.922643891475888,5.62320490174553,5.351858133476067,2013,7,5,4,23
0.9200000000000002,3.1599999999999993,6.920671504248683,5.651874956584179,5.351858133476067,2013,7,6,5,0
0.9200000000000002,2.8599999999999994,6.910750787961936,5.6716379991074115,5.3230099791384085,2013,7,6,5,1
0.7100000000000002,2.7199999999999998,6.913737350659685,5.695229333944809,5.365976015021851,2013,7,6,5,2
0.8500000000000002,3.3,6.920671504248683,5.720295383030415,5.3230099791384085,2013,7,6,5,3
0.78,3.1599999999999993,6.925595197110468,5.7371044139446274,5.337538079701318,2013,7,6,5,4
0.6400000000000002,2.8599999999999994,6.915723448631314,5.752842443694867,5.231108616854587,2013,7,6,5,5
0.78,3.0,6.90975328164481,5.768336620671703,5.231108616854587,2013,7,6,5,6
0.78,2.8599999999999994,6.919683849847411,5.780048830109651,5.337538079701318,2013,7,6,5,7
0.7100000000000002,2.7199999999999998,6.925595197110468,5.793531766799809,5.262690188904886,2013,7,6,5,8
1.0000000000000002,3.1599999999999993,6.917705609835305,5.814712452028896,5.278114659230517,2013,7,6,5,9
1.0000000000000002,3.1599999999999993,6.921658184151129,5.841034022248698,5.231108616854587,2013,7,6,5,10
1.1400000000000001,3.1599999999999993,6.922643891475888,5.86597218330007,5.308267697401205,2013,7,6,5,11
1.28,3.1599999999999993,6.922643891475888,5.891340298245402,5.262690188904886,2013,7,6,5,12
1.28,3.44,6.915723448631314,5.91338137662014,5.37989735354046,2013,7,6,5,13
1.35,3.44,6.921658184151129,5.940223882914386,5.3230099791384085,2013,7,6,5,14
1.28,3.1599999999999993,6.917705609835305,5.958928442095905,5.3230099791384085,2013,7,6,5,15
1.07,3.1599999999999993,6.907755278982137,5.977226160671442,5.231108616854587,2013,7,6,5,16
1.28,3.44,6.914730892718563,5.997372063322444,5.407171771460119,2013,7,6,5,17
1.1400000000000001,3.3,6.921658184151129,6.012846808478011,5.278114659230517,2013,7,6,5,18
1.2100000000000002,3.0,6.919683849847411,6.029374305181185,5.308267697401205,2013,7,6,5,19
1.07,3.7199999999999998,6.921658184151129,6.041147170060434,5.365976015021851,2013,7,6,5,20
0.78,3.1599999999999993,6.910750787961936,6.0507235309829035,5.293304824724492,2013,7,6,5,21
0.9200000000000002,3.5799999999999996,6.906754778648554,6.057193765334337,5.44673737166631,2013,7,6,5,22
0.78,3.5799999999999996,6.913737350659685,6.069166054771834,5.365976015021851,2013,7,6,5,23
1.0000000000000002,3.1599999999999993,6.918695219020472,6.076379979138749,5.308267697401205,2013,7,7,6,0
0.8500000000000002,3.44,6.90975328164481,6.085910717399927,5.278114659230517,2013,7,7,6,1
0.7100000000000002,3.0,6.911747300251674,6.0958583456453495,5.308267697401205,2013,7,7,6,2
0.7100000000000002,3.5799999999999996,6.90975328164481,6.105986716358177,5.351858133476067,2013,7,7,6,3
0.7100000000000002,3.5799999999999996,6.906754778648554,1.855516435030806,5.3230099791384085,2013,7,7,6,4
0.4200000000000001,3.0,6.904750769961838,1.8938646921652087,5.262690188904886,2013,7,7,6,5
0.4200000000000001,2.8599999999999994,6.918695219020472,2.305081973192633,5.365976015021851,2013,7,7,6,6
0.5700000000000001,2.8599999999999994,6.915723448631314,2.567254391136754,5.37989735354046,2013,7,7,6,7
0.7100000000000002,2.8599999999999994,6.911747300251674,2.7825390530929495,5.43372200355424,2013,7,7,6,8
1.0000000000000002,3.44,6.904750769961838,2.998478499222016,5.420534999272286,2013,7,7,6,9
0.9200000000000002,3.0,6.90875477931522,3.207814877508776,5.459585514144159,2013,7,7,6,10
1.1400000000000001,3.0,6.9167150203536085,3.317996915736008,5.44673737166631,2013,7,7,6,11
1.2100000000000002,3.7199999999999998,6.906754778648554,3.367985247456042,5.484796933490655,2013,7,7,6,12
1.2100000000000002,3.5799999999999996,6.904750769961838,1.2570395252626283,5.568344503761097,2013,7,7,6,13
1.35,3.0,6.90875477931522,1.5432981099295553,5.556828061699537,2013,7,7,6,14
1.5000000000000002,3.7199999999999998,6.905753276311464,1.3648153294427665,5.602118820879701,2013,7,7,6,15
1.2100000000000002,3.0,6.903747257584598,1.969905654611529,5.602118820879701,2013,7,7,6,16
1.2100000000000002,3.44,6.902742737158593,2.2823823856765264,5.472270673671475,2013,7,7,6,17
1.2100000000000002,3.3,6.900730664045173,2.6875072998708807,5.602118820879701,2013,7,7,6,18
1.1400000000000001,3.3,6.8966943316227125,2.8228658755307916,5.602118820879701,2013,7,7,6,19
1.2100000000000002,3.8599999999999994,6.911747300251674,3.005930098530437,5.6131281063880705,2013,7,7,6,20
1.0000000000000002,3.1599999999999993,6.894670039433482,3.054944133185837,5.68697535633982,2013,7,7,6,21
0.9200000000000002,4.0,6.897704943128636,1.325747861251857,5.645446897643238,2013,7,7,6,22
0.9200000000000002,3.5799999999999996,6.905753276311464,1.4539530095937052,5.726847747587197,2013,7,7,6,23
0.78,3.7199999999999998,6.90975328164481,1.1035998301791488,5.802118375377063,2013,7,8,0,0
0.9200000000000002,3.8599999999999994,6.906754778648554,1.459777137879694,5.855071922202427,2013,7,8,0,1
0.78,3.7199999999999998,6.90875477931522,1.2919836816486494,5.953243334287785,2013,7,8,0,2
0.7100000000000002,4.159999999999999,6.905753276311464,1.2919836816486494,5.921578419643816,2013,7,8,0,3
0.8500000000000002,3.44,6.90975328164481,1.5162255307119217,5.937536205082426,2013,7,8,0,4
0.9200000000000002,3.7199999999999998,6.893656354602635,2.0061985799121183,6.0063531596017325,2013,7,8,0,5
1.0000000000000002,3.7199999999999998,6.895682697747868,2.4150205223238337,5.8377304471659395,2013,7,8,0,6
1.07,3.8599999999999994,6.901737206656574,2.7558875305163704,5.634789603169249,2013,7,8,0,7
1.0000000000000002,3.5799999999999996,6.902742737158593,3.0459499897146083,5.43372200355424,2013,7,8,0,8
1.0000000000000002,3.5799999999999996,6.902742737158593,3.3562000157314196,5.337538079701318,2013,7,8,0,9
1.2100000000000002,3.7199999999999998,6.914730892718563,3.6141559079179997,5.247024072160486,2013,7,8,0,10
1.2100000000000002,3.7199999999999998,6.90975328164481,3.86702563949741,5.365976015021851,2013,7,8,0,11
1.2100000000000002,3.44,6.915723448631314,4.045066779185911,5.308267697401205,2013,7,8,0,12
1.28,3.3,6.902742737158593,4.182889484951366,5.351858133476067,2013,7,8,0,13
1.28,3.3,6.911747300251674,4.334148554429418,5.351858133476067,2013,7,8,0,14
1.1400000000000001,3.44,6.902742737158593,4.45394023667181,5.247024072160486,2013,7,8,0,15
1.2100000000000002,3.1599999999999993,6.902742737158593,4.5622104915479555,5.365976015021851,2013,7,8,0,16
1.2100000000000002,3.7199999999999998,6.912742820493176,4.644102395989878,5.351858133476067,2013,7,8,0,17
1.2100000000000002,3.3,6.915723448631314,4.730039168033961,5.407171771460119,2013,7,8,0,18
1.1400000000000001,3.0,6.911747300251674,4.814255380051261,5.3230099791384085,2013,7,8,0,19
1.2100000000000002,2.8599999999999994,6.902742737158593,4.946949742410123,5.3230099791384085,2013,7,8,0,20
0.9200000000000002,3.0,6.911747300251674,5.0309606605575015,5.407171771460119,2013,7,8,0,21
0.9200000000000002,2.7199999999999998,6.911747300251674,5.09089336319324,5.407171771460119,2013,7,8,0,22
0.8500000000000002,2.44,6.90875477931522,5.163957059039905,5.37989735354046,2013,7,8,0,23
0.78,3.1599999999999993,6.906754778648554,5.225262685642126,5.308267697401205,2013,7,9,1,0
0.78,2.5799999999999996,6.919683849847411,5.295162394854736,5.278114659230517,2013,7,9,1,1
0.7100000000000002,2.8599999999999994,6.905753276311464,5.355122940369489,5.365976015021851,2013,7,9,1,2
0.8500000000000002,2.8599999999999994,6.90975328164481,5.406588641831824,5.308267697401205,2013,7,9,1,3
0.6400000000000002,2.5799999999999996,6.911747300251674,5.447060595285996,5.37989735354046,2013,7,9,1,4
0.7100000000000002,2.44,6.911747300251674,5.5013398398660245,5.308267697401205,2013,7,9,1,5
0.6400000000000002,3.0,6.906754778648554,5.532183227890522,5.278114659230517,2013,7,9,1,6
0.6400000000000002,2.3,6.920671504248683,5.554431369532155,5.308267697401205,2013,7,9,1,7
0.7100000000000002,3.1599999999999993,6.912742820493176,5.572249084694351,5.278114659230517,2013,7,9,1,8
0.8500000000000002,3.0,6.911747300251674,5.601934302012123,5.351858133476067,2013,7,9,1,9
1.0000000000000002,2.3,6.912742820493176,5.632161151815557,5.293304824724492,2013,7,9,1,10
1.07,2.3,6.9167150203536085,5.6628042179276425,5.293304824724492,2013,7,9,1,11
1.0000000000000002,2.7199999999999998,6.926577033222725,5.695061221510818,5.407171771460119,2013,7,9,1,12
1.1400000000000001,2.44,6.918695219020472,5.725902675740284,5.407171771460119,2013,7,9,1,13
1.1400000000000001,2.5799999999999996,6.9167150203536085,5.752255128106979,5.247024072160486,2013,7,9,1,14
1.07,2.8599999999999994,6.904750769961838,5.7802032464163196,5.3230099791384085,2013,7,9,1,15
1.1400000000000001,2.8599999999999994,6.921658184151129,5.799016894015018,5.365976015021851,2013,7,9,1,16
1.07,3.3,6.915723448631314,5.821195071338169,5.351858133476067,2013,7,9,1,17
1.07,2.44,6.911747300251674,5.8397255401917505,5.351858133476067,2013,7,9,1,18
1.07,3.1599999999999993,6.911747300251674,5.851426316568763,5.407171771460119,2013,7,9,1,19
0.9200000000000002,2.5799999999999996,6.912742820493176,5.868661117838435,5.365976015021851,2013,7,9,1,20
1.07,2.7199999999999998,6.907755278982137,5.878211858913125,5.407171771460119,2013,7,9,1,21
0.8500000000000002,3.1599999999999993,6.919683849847411,5.887630643362769,5.278114659230517,2013,7,9,1,22
0.8500000000000002,2.5799999999999996,6.911747300251674,5.898032602315429,5.262690188904886,2013,7,9,1,23
0.9200000000000002,2.8599999999999994,6.910750787961936,5.916458094518495,5.351858133476067,2013,7,10,2,0
0.9200000000000002,2.5799999999999996,6.902742737158593,5.935542133810443,5.3230099791384085,2013,7,10,2,1
0.8500000000000002,3.3,6.921658184151129,5.950134611107292,5.3230099791384085,2013,7,10,2,2
0.9200000000000002,3.3,6.912742820493176,5.973160546309946,5.407171771460119,2013,7,10,2,3
0.9200000000000002,2.5799999999999996,6.914730892718563,5.993075748425753,5.393627546352362,2013,7,10,2,4
0.9200000000000002,3.0,6.920671504248683,6.00620536542948,5.3230099791384085,2013,7,10,2,5
0.5700000000000001,2.7199999999999998,6.905753276311464,1.144222799920162,5.407171771460119,2013,7,10,2,6
0.5700000000000001,2.44,6.920671504248683,1.7056567701746432,5.278114659230517,2013,7,10,2,7
0.5000000000000002,2.5799999999999996,6.917705609835305,1.8938646921652087,5.308267697401205,2013,7,10,2,8
0.7100000000000002,3.1599999999999993,6.90875477931522,2.306577114263583,5.293304824724492,2013,7,10,2,9
0.9200000000000002,3.1599999999999993,6.911747300251674,2.0373166153791646,5.247024072160486,2013,7,10,2,10
1.1400000000000001,3.0,6.905753276311464,1.916187047603107,5.407171771460119,2013,7,10,2,11
1.07,3.1599999999999993,6.905753276311464,2.3199337313286588,5.351858133476067,2013,7,10,2,12
1.35,3.44,6.905753276311464,2.7558875305163704,5.37989735354046,2013,7,10,2,13
1.35,2.5799999999999996,6.907755278982137,3.1627286642451997,5.337538079701318,2013,7,10,2,14
1.2100000000000002,2.44,6.905753276311464,3.435115599865616,5.293304824724492,2013,7,10,2,15
1.4200000000000002,3.1599999999999993,6.898714534329988,3.5504790843779097,5.459585514144159,2013,7,10,2,16
1.28,3.44,6.897704943128636,1.8357763546448294,5.484796933490655,2013,7,10,2,17
1.0000000000000002,3.44,6.895682697747868,1.7056567701746432,5.568344503761097,2013,7,10,2,18
1.0000000000000002,3.3,6.893656354602635,2.1983350716202463,5.53338948872752,2013,7,10,2,19
1.07,3.0,6.90975328164481,2.5974910105351463,5.655991810819852,2013,7,10,2,20
1.07,3.44,6.899723107284872,2.8228658755307916,5.793013608384144,2013,7,10,2,21
1.07,2.7199999999999998,6.891625897052253,3.0363942552728806,5.755742213586912,2013,7,10,2,22
0.78,3.1599999999999993,6.901737206656574,1.1832597627283945,5.755742213586912,2013,7,10,2,23
0.7100000000000002,3.3,6.905753276311464,1.4539530095937052,5.736572297479192,2013,7,11,3,0
1.28,3.44,6.892641641172089,1.8787013993618633,5.579729825986222,2013,7,11,3,1
1.0000000000000002,3.3,6.900730664045173,2.233770776993686,5.37989735354046,2013,7,11,3,2
0.7100000000000002,3.3,6.900730664045173,2.3513752571634776,5.459585514144159,2013,7,11,3,3
0.8500000000000002,2.8599999999999994,6.899723107284872,1.332366019094335,5.365976015021851,2013,7,11,3,4
1.0000000000000002,2.8599999999999994,6.892641641172089,2.2695452389158457,5.293304824724492,2013,7,11,3,5
0.9200000000000002,3.0,6.90875477931522,2.7558875305163704,5.351858133476067,2013,7,11,3,6
0.9200000000000002,2.7199999999999998,6.891625897052253,3.0701437710678015,5.231108616854587,2013,7,11,3,7
0.8500000000000002,3.0,6.907755278982137,3.317996915736008,5.247024072160486,2013,7,11,3,8
0.9200000000000002,3.1599999999999993,6.906754778648554,3.5633162311385904,5.3230099791384085,2013,7,11,3,9
1.1400000000000001,3.0,6.902742737158593,3.7717259198894233,5.3230099791384085,2013,7,11,3,10
1.2100000000000002,3.44,6.905753276311464,3.9465210458357136,5.37989735354046,2013,7,11,3,11
1.28,3.44,6.912742820493176,4.084378397910251,5.308267697401205,2013,7,11,3,12
1.35,2.5799999999999996,6.905753276311464,4.200279912630769,5.351858133476067,2013,7,11,3,13
1.1400000000000001,3.0,6.903747257584598,4.303794786404308,5.278114659230517,2013,7,11,3,14
1.28,3.1599999999999993,6.893656354602635,4.414856779264584,5.3230099791384085,2013,7,11,3,15
1.1400000000000001,2.7199999999999998,6.90875477931522,4.516011049668273,5.3230099791384085,2013,7,11,3,16
1.07,3.1599999999999993,6.893656354602635,4.578877544033167,5.293304824724492,2013,7,11,3,17
1.07,2.44,6.90975328164481,4.6281540223784665,5.37989735354046,2013,7,11,3,18
1.07,2.8599999999999994,6.892641641172089,4.691118498124456,5.393627546352362,2013,7,11,3,19
1.0000000000000002,3.0,6.912742820493176,1.1035998301791488,5.262690188904886,2013,7,11,3,20
0.9200000000000002,2.44,6.898714534329988,1.7526720805200082,5.308267697401205,2013,7,11,3,21
0.9200000000000002,2.5799999999999996,6.904750769961838,1.1832597627283945,5.5093883366279774,2013,7,11,3,22
0.78,2.44,6.898714534329988,1.3622577832916491,5.5093883366279774,2013,7,11,3,23
0.78,2.7199999999999998,6.90975328164481,1.264126727145683,5.521460917862246,2013,7,12,4,0
0.8500000000000002,2.5799999999999996,6.910750787961936,1.8253554186565706,5.3230099791384085,2013,7,12,4,1
0.6400000000000002,2.8599999999999994,6.893656354602635,1.9974177062012453,5.43372200355424,2013,7,12,4,2
0.6400000000000002,3.1599999999999993,6.893656354602635,1.1832597627283945,5.43372200355424,2013,7,12,4,3
0.6400000000000002,3.3,6.911747300251674,1.7715567619105355,5.407171771460119,2013,7,12,4,4
0.7100000000000002,3.1599999999999993,6.895682697747868,1.8787013993618633,5.44673737166631,2013,7,12,4,5
0.2800000000000001,2.44,6.907755278982137,2.3442067676848652,5.556828061699537,2013,7,12,4,6
0.3500000000000002,3.1599999999999993,6.902742737158593,2.35754665106802,5.497168225293202,2013,7,12,4,7
0.4200000000000001,3.0,6.905753276311464,1.2919836816486494,5.53338948872752,2013,7,12,4,8
0.7100000000000002,3.44,6.904750769961838,1.264126727145683,5.666426688112432,2013,7,12,4,9
0.9200000000000002,3.0,6.90975328164481,1.696532619285034,5.6240175061873385,2013,7,12,4,10
0.9200000000000002,3.44,6.910750787961936,1.9803115757726457,5.68697535633982,2013,7,12,4,11
1.35,3.44,6.904750769961838,1.220829921392359,5.6240175061873385,2013,7,12,4,12
